timestamp,auth_type,environment,region,instance_id,request_id,request_method,request_path,client_id,client_type,source_ip,response_status_code,response_time_ms,operation_type,operation_success,user_id,tenant_id,mfa_used,ip_reputation,correlation_id,is_anomalous
2025-03-23T19:08:08.111383,oidc,dev,us-east,auth-backup-us-east-5,req-29d69f53304f469a,GET,/auth/permissions/check,client-bce92f1b,internal-service,46.201.229.246,200,55.73,permission_check,True,5c3592a3-f128-45f6-80ea-e63c072b5161,tenant-34,False,safe,38836168-d330-4e09-b990-f4a1913bbe99,False
2025-04-10T08:03:07.775570,oauth2,test,us-west,auth-backup-us-west-2,req-d4dd92f1a3234572,POST,/auth/logout,client-1d6f9b0a,third-party-service,68.8.119.1,401,6.52,logout,False,4f47dc09-05d7-4884-81ad-4218f49b21ae,tenant-63,False,safe,98f69b20-8d8d-49b8-844f-c7fe3c5a8602,True
2025-03-25T19:55:07.752411,basic,staging,us-west,auth-primary-us-west-4,req-4263250540b443ee,POST,/auth/token,client-73751a9a,internal-service,149.122.102.229,200,183.63,login,True,1bf7fa19-3534-4265-9cdc-9c73d9c23151,tenant-45,False,safe,391052c4-401f-417d-8ebc-15b42042bef3,False
2025-04-01T03:40:02.572844,saml,test,eu-central,auth-failover-eu-central-1,req-27cc8188e7bb492e,POST,/auth/token,client-138a4625,web-app,210.72.169.167,200,185.68,login,True,30b68341-a28e-4257-9edf-16efe3cb1537,tenant-6,False,safe,a57540de-5b58-4a5c-94eb-1f936e94e4c1,False
2025-04-17T17:08:09.083283,jwt,staging,ap-south,auth-primary-ap-south-1,req-c03645ab543b4d2d,POST,/auth/token,client-5c001c95,web-app,44.255.252.107,401,1761.23,login,False,,tenant-73,False,safe,ff20877c-4e8f-453c-91ff-ca7db7121bd0,True
2025-03-25T16:08:10.520738,basic,test,us-east,auth-primary-us-east-2,req-f4a29f02a4274926,GET,/auth/permissions/check,client-3e2aa9c7,third-party-service,199.228.203.229,200,43.48,permission_check,True,fc0c5d2a-68be-47d3-9dce-860e05adabd7,tenant-57,False,safe,ae031521-087b-4c28-b47c-60819961ef1d,False
2025-03-18T20:36:52.769991,api-key,test,us-east,auth-primary-us-east-1,req-df9d88560bf84aaf,GET,/auth/permissions/check,client-83de4a2c,internal-service,87.186.168.136,200,312.38,permission_check,True,dce18848-bc5b-4e4f-b49a-d43efd00a217,tenant-48,False,safe,51bbc786-674d-4a29-9242-6ed39db7cf81,True
2025-04-03T10:46:28.574844,oidc,dev,eu-central,auth-backup-eu-central-3,req-047b3dbf80be4780,POST,/auth/token/validate,client-315e26df,internal-service,194.104.40.62,200,59.57,token_validation,True,47bd3ea8-917c-4a2f-856f-b47e7b28e1bf,tenant-5,False,safe,17c10703-58c1-4280-9ad2-0a0522fe1150,False
2025-03-19T09:08:11.435542,oidc,test,ap-south,auth-failover-ap-south-3,req-0ca7be96cafe49ed,POST,/auth/logout,client-2eb257c1,third-party-service,111.109.24.198,204,44.03,logout,True,1d9e9ec2-bfe1-4285-a1e2-d71cc6b1e406,tenant-39,False,safe,cfdab5d4-b110-4095-995c-6658fc7470dc,False
2025-03-29T21:08:11.030057,oidc,staging,ap-south,auth-primary-ap-south-5,req-b22e4770a0324704,POST,/auth/token/validate,client-9efcba7e,mobile-android,0.42.230.198,200,47.21,token_validation,True,9d1ceec5-be10-43f8-8714-7136e0d02ed8,tenant-24,False,malicious,60255b6b-de44-4497-aa68-b6c3022f2516,False
2025-03-28T19:42:52.713505,oauth2,test,ap-south,auth-failover-ap-south-5,req-b568484e20f24baf,POST,/auth/token,client-fa915f32,mobile-ios,168.148.177.30,200,223.55,login,True,95aeab20-5421-404b-8fe2-6dc123d85040,tenant-84,False,safe,900c357a-ea86-41bc-8fb3-56ac2ef35f6e,False
2025-03-30T14:58:57.758407,basic,production,us-east,auth-primary-us-east-2,req-08b8151b48d24f09,POST,/auth/password/reset,client-f4477ca9,third-party-service,206.166.233.188,500,6056.11,password_reset,False,a728b47a-3a0b-4432-90e8-6cd75b90a25f,tenant-86,False,safe,05761c11-8bdd-446b-90df-6d5e6ccca53e,True
2025-04-12T10:08:11.270541,oidc,production,global,auth-failover-global-2,req-e092a233b54f4a9b,POST,/auth/token/validate,client-868c5237,mobile-android,178.29.133.107,200,43.67,token_validation,True,82ab9f6f-6824-4ac9-a67b-56b33a623e4e,tenant-50,False,safe,70a76777-09dd-4103-8e68-4725372a0d64,False
2025-03-29T22:47:38.565096,basic,staging,global,auth-backup-global-2,req-a1d9d568ffed4da7,POST,/auth/token/validate,client-c817248c,internal-service,21.181.41.8,200,42.95,token_validation,True,6ce3e6a7-d933-439f-adea-a131954fea88,tenant-85,False,safe,6673fd82-5aa5-48ad-8331-17aa2e0fb372,False
2025-03-28T21:08:10.719320,saml,production,us-east,auth-primary-us-east-1,req-a19f36340ec340ec,POST,/auth/token/validate,client-8b895919,admin-portal,64.142.255.61,200,54.91,token_validation,True,12eaebba-3877-48d7-9f15-dae117370ff1,tenant-64,False,safe,4e85b128-67d8-464a-9c36-5e449b10cd8e,False
2025-03-29T12:18:31.590953,basic,dev,ap-south,auth-failover-ap-south-3,req-40202acbd6134ec5,POST,/auth/token/refresh,client-26f72eba,desktop-app,103.245.174.2,200,92.5,token_refresh,True,37f4aa40-2779-451d-9303-ca6a038b594b,tenant-10,False,safe,5c8aa535-e12c-4cf1-b60f-3b2dadd4843a,False
2025-04-16T19:08:09.839383,oidc,production,eu-central,auth-primary-eu-central-1,req-b1b54ecfccc444d7,POST,/auth/token/validate,client-459eb363,internal-service,72.61.197.58,200,50.46,token_validation,True,04b2bdd7-8f3a-496e-8be5-110142f9c088,tenant-70,False,safe,73650083-ef0d-4f18-bd0b-fd538bc6daa0,False
2025-04-11T01:08:12.629057,oidc,production,ap-south,auth-replica-ap-south-2,req-a389677e214e4186,GET,/auth/permissions/check,client-5f7a9626,internal-service,141.128.194.254,200,46.42,permission_check,True,c74d3d0d-552f-4b93-b257-89023bf44517,tenant-4,False,safe,f1d6d844-9965-4b0e-99aa-b32be15c7123,False
2025-04-03T05:08:08.461703,oidc,staging,ap-south,auth-failover-ap-south-4,req-37154edaebfa473b,POST,/auth/password/reset,client-ec20cb5a,desktop-app,64.70.13.7,200,237.55,password_reset,True,f658297d-e933-46b0-9834-62ff23b2e9fa,tenant-92,False,safe,a9f08018-1a9d-4448-a521-fb5fd912c22f,False
2025-04-02T03:55:14.743791,jwt,test,global,auth-failover-global-3,req-732c9019b7f548ea,POST,/auth/token/refresh,client-377a4168,third-party-service,218.121.214.134,200,84.72,token_refresh,True,a6d1c4e1-6627-4337-be84-6d44a1eaff83,tenant-57,False,safe,4a7cdf6c-2985-4b20-a2e1-fa44cd5007e7,False
2025-04-17T22:08:08.477283,basic,production,global,auth-replica-global-1,req-eec64d63c980444a,POST,/auth/register,client-c9e2324c,third-party-service,132.78.33.168,201,251.8,register,True,75203f54-0dbd-432a-8650-614809101867,tenant-54,False,safe,d7d1245f-8d39-4b29-8871-1aab518134c4,False
2025-04-13T21:08:08.324283,saml,staging,global,auth-backup-global-5,req-2c485dbec0824a9a,POST,/auth/token,client-f72c7692,admin-portal,0.73.246.184,200,172.78,login,True,0ecadf72-ce0f-4bcf-a966-30db7222f495,tenant-19,False,safe,96769724-b4cb-4ef4-b57b-3864e6e94024,False
2025-03-29T21:08:09.873057,oidc,test,us-west,auth-replica-us-west-1,req-7270140746044311,POST,/auth/token,client-a2e57323,third-party-service,115.182.177.67,200,217.48,login,True,9d1ceec5-be10-43f8-8714-7136e0d02ed8,tenant-100,False,safe,60255b6b-de44-4497-aa68-b6c3022f2516,False
2025-04-17T22:08:10.558283,basic,dev,us-east,auth-primary-us-east-3,req-f03ff800511c4167,POST,/auth/token/validate,client-8f8885a3,web-app,240.56.65.154,503,43.71,token_validation,False,75203f54-0dbd-432a-8650-614809101867,tenant-39,False,safe,d7d1245f-8d39-4b29-8871-1aab518134c4,True
2025-04-11T01:08:08.087057,oidc,staging,us-west,auth-primary-us-west-3,req-b9403067338643d3,POST,/auth/register,client-25666873,admin-portal,81.63.157.15,201,261.86,register,True,c74d3d0d-552f-4b93-b257-89023bf44517,tenant-1,False,safe,f1d6d844-9965-4b0e-99aa-b32be15c7123,False
2025-04-04T23:23:11.626718,oidc,production,global,auth-replica-global-2,req-4616e84334ea4dda,POST,/auth/token/validate,client-f520533c,mobile-ios,172.32.175.17,200,51.41,token_validation,True,100c69ed-89cf-4391-8644-5833bfe1cd80,tenant-84,False,safe,c35c9d7e-c836-40d9-8fd8-4eccb41363a0,False
2025-04-04T15:21:00.736669,jwt,test,us-west,auth-failover-us-west-1,req-ff12683e33bd44c1,POST,/auth/token,client-2b3122ec,desktop-app,115.224.70.126,200,163.93,login,True,124d5294-0bdb-4118-8e96-a838c073d0e7,tenant-16,False,safe,fcf4316d-fbd7-47de-b21f-7ad2290ad20a,False
2025-04-08T03:21:12.654974,saml,production,us-west,auth-primary-us-west-5,req-a972661dad394a04,POST,/auth/token/validate,client-d1026d78,internal-service,254.34.235.161,200,51.89,token_validation,True,3267c268-2668-44e8-972e-ada4b4866cbb,tenant-93,False,safe,78bc1d55-d539-4870-ba8e-547872922fe7,False
2025-03-21T10:03:05.691304,saml,staging,global,auth-failover-global-2,req-41b84bdff0374817,POST,/auth/token/validate,client-ee65bb92,web-app,162.188.73.30,200,41.2,token_validation,True,0785d6c6-3bbf-4692-9bbc-601b453c7cf1,tenant-4,False,safe,659592f8-9eda-46cd-809d-38e25dffd74d,False
2025-03-26T12:08:08.209705,basic,dev,eu-central,auth-backup-eu-central-4,req-33a3e93d67e4402b,POST,/auth/token,client-f56c6694,mobile-ios,74.227.186.148,401,1215.08,login,False,,tenant-64,False,safe,cb15af52-9448-43f5-9acc-0d3e023eda10,True
2025-03-27T05:48:31.714504,jwt,dev,global,auth-replica-global-4,req-c819e8b6b8cc43e2,POST,/auth/token,client-d9df13b3,admin-portal,179.99.210.114,200,160.43,login,True,4caa8a26-bd18-469c-9b78-b96d44dffcf4,tenant-72,False,safe,3799dd77-8ccf-4f59-b4fb-9fd4f5c90d97,False
2025-03-22T00:08:11.217319,api-key,test,eu-central,auth-backup-eu-central-2,req-6f0f44f05a6e49f6,GET,/auth/permissions/check,client-cc4b0b42,third-party-service,219.161.23.206,200,49.74,permission_check,True,cf5bdf3c-958e-4a71-9fce-32057c58abfb,tenant-5,False,safe,fba5aae5-68ef-4e25-90b3-672d1644bd29,False
2025-04-04T09:38:51.612129,oauth2,production,global,auth-primary-global-2,req-87cbe477fb7d455d,POST,/auth/token,client-db72fa66,admin-portal,219.72.98.194,200,219.85,login,True,c0136c50-ad33-44e2-bcc2-7a7b2ddeb75d,tenant-12,False,safe,26c5ba1a-6d1d-4846-93e2-934c443df79b,False
2025-04-15T16:44:01.557472,api-key,production,us-east,auth-backup-us-east-5,req-71164a9a598d477f,POST,/auth/register,client-5cd870e9,web-app,96.231.161.19,201,267.35,register,True,ace89f3c-0e35-493b-987e-018c61d8c084,tenant-38,False,safe,21141613-e2fd-4f9b-9f59-c1f889b9d804,False
2025-04-14T14:47:02.646396,basic,dev,global,auth-backup-global-3,req-20a2c824192b4466,POST,/auth/token/refresh,client-3c451716,web-app,178.167.164.117,503,251.03,token_refresh,False,5f798d8e-cfdc-4f4a-9eeb-dc1313bfe31e,tenant-62,False,safe,02600db6-cff7-41d4-9b29-b19d85bebb34,False
2025-04-06T05:32:36.725092,saml,staging,ap-south,auth-primary-ap-south-5,req-b5a0f20bbb0543e1,POST,/auth/token/validate,client-06ebbbe7,internal-service,191.143.129.234,401,47.06,token_validation,False,bd3578bc-146f-4746-bf12-8f1bf6aefa7d,tenant-12,False,safe,de3752f6-edd5-4991-ba6c-85ec886051a0,False
2025-03-27T10:09:31.726088,saml,staging,ap-south,auth-replica-ap-south-3,req-a90586bbe66f4069,POST,/auth/token/validate,client-124426fa,web-app,133.129.23.161,200,56.33,token_validation,True,fc4b5ba6-cbc1-4149-800f-18cc929c160d,tenant-96,False,safe,1487ff09-ccb9-4890-8d26-13f9acabe14b,False
2025-03-24T15:08:12.249318,basic,staging,global,auth-replica-global-2,req-6bde42e65fdf404b,POST,/auth/logout,client-4dbfdad2,mobile-ios,92.237.26.98,204,53.26,logout,True,739099f3-a2b5-40a2-90bd-b632ab0e00bd,tenant-52,False,safe,8ad32d25-2de5-46d6-9dcb-563683547c46,False
2025-04-01T16:43:49.733669,saml,staging,us-east,auth-failover-us-east-5,req-45bc8da54c1d4979,POST,/auth/token,client-7b62136a,admin-portal,193.150.102.233,200,207.29,login,True,87ceb222-22af-4bc9-8f61-e91c3ed921b3,tenant-41,False,safe,f46aa798-42af-4905-a5ba-f9b636015ee3,False
2025-04-04T16:16:24.589928,api-key,dev,global,auth-failover-global-3,req-6ea7689431584695,POST,/auth/token/refresh,client-5496a471,admin-portal,57.103.230.10,200,102.07,token_refresh,True,423571ed-5544-423e-8d49-c82781760c46,tenant-18,False,safe,cb6384ed-8226-4c22-bc33-53114112b943,False
2025-04-08T19:36:43.683760,jwt,staging,global,auth-replica-global-3,req-a8e35ecfe01344bf,POST,/auth/token/validate,client-7349bfc3,internal-service,173.92.60.73,200,47.39,token_validation,True,cfaae639-8653-4e32-998d-191f76f3c0d8,tenant-24,False,safe,cc56dcfb-fafd-45ba-9e29-6056a01060dc,False
2025-03-28T00:08:10.633964,saml,production,us-west,auth-failover-us-west-2,req-f8580f0cd8924f9c,POST,/auth/token/validate,client-08d1530c,desktop-app,219.116.127.51,200,43.54,token_validation,True,482a19a9-00e9-4408-9fac-ff790df0f811,tenant-50,False,safe,1d2bb16d-2bff-4354-be89-4753b98aad10,False
2025-04-14T01:08:09.152225,oauth2,dev,us-east,auth-backup-us-east-2,req-0397ba5833764e24,POST,/auth/mfa/validate,client-5a2eec69,mobile-android,90.247.35.58,403,162.69,mfa_validation,False,6428388f-0b64-42cc-804e-429f538b41ad,tenant-91,True,safe,0e419a46-28eb-4185-aaf7-cefbe623c20a,False
2025-03-18T21:11:39.693339,oidc,dev,us-west,auth-primary-us-west-5,req-6a4a58c5b1454d21,POST,/auth/token,client-3d05127a,internal-service,181.24.23.79,200,236.99,login,True,419a6eef-9082-4bc8-924d-c25ba081cc7c,tenant-83,False,safe,86a0896c-ba13-486f-b85a-807e71e04451,False
2025-03-27T05:23:33.717505,oidc,dev,global,auth-backup-global-2,req-c2bfe96c2f814544,POST,/auth/token/validate,client-eab12f4a,internal-service,231.95.88.186,200,47.47,token_validation,True,15094e96-5b05-4aa4-854c-c1896f48ab8e,tenant-10,False,safe,731a5203-c19a-4205-8ee6-d6a7e39a26cb,False
2025-03-29T14:51:29.708926,basic,staging,eu-central,auth-replica-eu-central-5,req-d16f64464d094f64,GET,/auth/permissions/check,client-25499d1d,third-party-service,215.109.150.18,200,45.06,permission_check,True,64842da6-62d5-4660-80f9-6c3a1d7a030e,tenant-15,False,safe,26b6ca17-9f46-4e5a-8c59-5abe5c8c4cbb,False
2025-04-07T12:08:09.792942,api-key,production,us-west,auth-replica-us-west-2,req-12e48df8f27c423a,GET,/auth/permissions/check,client-e3894261,third-party-service,217.40.192.17,200,46.68,permission_check,True,a27ef765-d32c-4514-ad89-3ecc8af89c18,tenant-75,False,safe,2cc98003-f31e-4de6-9828-b17ed5b3d46b,False
2025-03-29T02:52:27.613128,saml,test,eu-central,auth-backup-eu-central-5,req-198e2093a4d84ffd,POST,/auth/logout,client-ad8ce02f,admin-portal,124.19.244.122,204,55.57,logout,True,1ba16603-47a0-4311-9f4d-31b7e5ac22c6,tenant-65,False,safe,3ef21798-d6b0-4095-ba30-730a34151e92,False
2025-04-15T18:31:49.570826,basic,production,us-west,auth-primary-us-west-3,req-1e1e4bece09e45b4,POST,/auth/token/validate,client-e445c4d8,admin-portal,122.76.117.212,200,44.96,token_validation,True,64634e9c-43dc-4bbb-8ea2-3ca00352b6c4,tenant-52,False,safe,77c87142-7399-46ad-a275-f13506fb3a85,False
2025-03-26T15:08:11.842543,oauth2,staging,us-west,auth-replica-us-west-5,req-46aa7bb1be5a4806,GET,/auth/permissions/check,client-c9b96ebc,mobile-ios,59.216.142.34,200,49.37,permission_check,True,53ea3ece-43df-4f0b-8b75-fdf1983ce97d,tenant-3,False,safe,08ad551c-1ce5-4ac2-b105-11275cf8b481,False
2025-04-01T07:42:59.776570,basic,production,global,auth-primary-global-3,req-a0b8d23eb39a482a,POST,/auth/token,client-1e1f084d,mobile-ios,10.112.22.200,403,906.79,login,False,,tenant-20,False,safe,7b5d880d-6c44-40f6-b8d3-badea03f5d56,True
2025-04-18T02:06:34.733669,saml,staging,eu-central,auth-primary-eu-central-2,req-8947f00743254953,POST,/auth/logout,client-f193c067,web-app,83.217.164.221,204,51.03,logout,True,4e5e94b1-8779-44c8-9e6d-37522534068d,tenant-11,False,safe,c74f421a-6339-442f-b15d-e03a1063c135,False
2025-03-23T08:08:08.452478,jwt,production,us-east,auth-backup-us-east-2,req-ed9a41c26f164059,POST,/auth/token,client-e5f8f71c,admin-portal,26.40.47.32,200,199.41,login,True,1766788e-8ed2-4d5c-a8ed-f2cd6edd54c5,tenant-92,False,safe,9c9b10d3-25fb-4fbe-aa2d-008545e17389,False
2025-04-04T20:08:10.692899,oauth2,staging,ap-south,auth-failover-ap-south-3,req-a91a57f24a37465d,POST,/auth/token/refresh,client-e4589f77,internal-service,218.39.119.175,500,315.45,token_refresh,False,7c857f72-55a7-4ad8-81d2-194b598dfc93,tenant-86,False,suspicious,4e9e3cfd-d27e-4ae0-93f7-4c9877b9c85d,False
2025-03-29T07:08:11.341156,saml,staging,us-east,auth-failover-us-east-3,req-eb8cdbec345d4be0,POST,/auth/token/validate,client-3fc0eac1,mobile-android,20.198.209.109,200,56.46,token_validation,True,87f7bd00-f865-4efb-b52e-fbb1006483d2,tenant-97,False,safe,8755a5a1-482a-4229-a526-d550e0948227,False
2025-04-18T06:08:10.616901,oidc,staging,eu-central,auth-failover-eu-central-4,req-b82b65479aef43d0,POST,/auth/token,client-f9d5c412,mobile-ios,176.27.86.88,200,193.2,login,True,1e094025-959f-417c-beec-9999bdde69dd,tenant-61,False,safe,fe620f18-f391-4230-afba-f5cb97d3c706,False
2025-03-21T12:56:49.760951,api-key,production,us-east,auth-backup-us-east-3,req-014dfdc2ee224925,POST,/auth/token/refresh,client-5f7c69bc,third-party-service,93.21.193.41,429,265.7,token_refresh,False,20f50282-9697-4be6-a008-564456b67d3e,tenant-67,False,safe,e5b592c7-08c0-48bb-b076-cc35ae50034e,True
2025-03-26T02:08:08.615705,saml,staging,global,auth-backup-global-1,req-8ffd862f71534229,POST,/auth/token,client-a6b3cb99,desktop-app,247.42.27.122,200,211.06,login,True,a090353a-6992-48cc-a922-b81538cd14b3,tenant-13,False,safe,6e8a5e07-6f23-4ebf-8ac4-6805273553c3,False
2025-03-31T16:08:12.794441,oidc,dev,us-west,auth-failover-us-west-3,req-17f3b25f63e2465e,GET,/auth/permissions/check,client-ab006b0f,desktop-app,172.19.228.232,200,43.01,permission_check,True,8f2df98d-ea08-47f1-b364-0cfff66f5463,tenant-83,False,safe,176da42f-0321-47e9-bd79-e4bad2f202d4,False
2025-04-03T04:35:10.661556,basic,production,ap-south,auth-failover-ap-south-3,req-7328a1baa30348b7,POST,/auth/token/refresh,client-f5eed6d6,mobile-android,42.225.208.188,200,82.06,token_refresh,True,31ae65c6-d8d5-4ef5-aca4-637a44c3386e,tenant-77,False,malicious,71c96711-2bb8-4e1f-b19b-7ab74b1acabb,False
2025-03-23T19:04:51.740208,jwt,production,global,auth-replica-global-1,req-1fc55097c7b24579,POST,/auth/token/validate,client-07824298,internal-service,69.74.142.130,200,52.74,token_validation,True,97f69e41-96fd-449a-bda7-b83165247490,tenant-26,False,safe,36f7bd60-2ab8-4a47-a980-939a7c69b1aa,False
2025-03-18T23:33:31.668589,jwt,dev,global,auth-failover-global-1,req-0bbb84174fd54ae4,POST,/auth/logout,client-eebc6e59,third-party-service,172.182.14.129,204,51.22,logout,True,582d74cd-56de-4bf2-8b9d-097daf24228c,tenant-15,False,safe,ea7162db-0b93-4861-a9f9-ae2d6e58123a,False
2025-03-20T02:18:06.721053,jwt,staging,eu-central,auth-primary-eu-central-5,req-2132430770a04ff9,POST,/auth/token/refresh,client-87c99d7d,web-app,177.157.24.96,200,95.37,token_refresh,True,a647a5d3-2470-47db-bc2f-0b2aeeba83a2,tenant-51,False,safe,93fc48f7-2107-4c96-82b7-b24a84b53c5a,False
2025-04-14T01:08:08.650225,oauth2,dev,ap-south,auth-primary-ap-south-2,req-7e442b86dda045ef,POST,/auth/token,client-1b311b97,third-party-service,10.222.11.65,200,175.96,login,True,6428388f-0b64-42cc-804e-429f538b41ad,tenant-14,False,safe,0e419a46-28eb-4185-aaf7-cefbe623c20a,False
2025-04-09T16:08:10.879765,basic,dev,eu-central,auth-primary-eu-central-5,req-2b2317f29c1a4237,POST,/auth/token/validate,client-2834cfab,admin-portal,21.108.153.43,200,57.95,token_validation,True,6aeca475-e91a-4d1b-b7f4-3653da37d760,tenant-88,False,safe,1e4d849b-e348-4dd7-83db-e575148cb05f,False
2025-03-25T15:08:09.292220,oauth2,production,global,auth-primary-global-3,req-76219c86f17943bd,POST,/auth/token,client-c341b172,mobile-android,221.50.184.84,200,233.14,login,True,c04e4fca-0e98-4259-aea2-e1f4652c05d2,tenant-81,False,safe,b1da0542-8502-4aee-b37f-1ff9b81c21ff,False
2025-03-25T16:08:09.164738,basic,production,ap-south,auth-primary-ap-south-4,req-5dd99def53a04e83,POST,/auth/token,client-deb6881a,web-app,246.119.251.6,200,184.79,login,True,fc0c5d2a-68be-47d3-9dce-860e05adabd7,tenant-61,False,safe,ae031521-087b-4c28-b47c-60819961ef1d,False
2025-04-11T15:26:01.743249,basic,test,eu-central,auth-replica-eu-central-2,req-2520dcd59dc74139,GET,/auth/permissions/check,client-ca73d499,web-app,228.121.25.221,200,46.42,permission_check,True,e1bf227b-7be3-412b-a927-2b79dbd99440,tenant-9,False,safe,b977e000-6e41-4da8-b703-fcad0f247a85,False
2025-04-01T11:21:18.732672,basic,dev,eu-central,auth-primary-eu-central-2,req-9422959f1a97485b,POST,/auth/logout,client-254743f9,internal-service,221.239.183.187,204,56.89,logout,True,d5b9e68e-1048-4b34-a09d-702a20358d5d,tenant-59,False,safe,00583baf-14b5-4f7a-b928-cd3674d8bc1d,False
2025-04-14T00:10:19.658009,oidc,staging,us-west,auth-backup-us-west-5,req-b996e2574fa546fe,POST,/auth/register,client-a01a3ba9,mobile-android,147.243.80.61,201,352.4,register,True,8526796d-27af-4c89-a9dd-2b70a6f2007a,tenant-27,False,safe,890068d5-6dc4-4ff9-9855-0fd3d1c68e81,False
2025-03-31T02:54:58.580386,oidc,dev,eu-central,auth-failover-eu-central-1,req-26383a5775e44788,POST,/auth/token/validate,client-bc8dd2d8,admin-portal,142.134.127.60,200,57.4,token_validation,True,664a0dbd-1228-424e-a929-f4430764e7ee,tenant-85,False,safe,f5859a36-4151-4bbc-a529-931834592f13,False
2025-03-26T05:29:26.619129,oauth2,staging,ap-south,auth-backup-ap-south-5,req-d1f014ed9e894353,POST,/auth/token,client-5911d61d,admin-portal,202.159.29.89,200,162.65,login,True,e317193f-1d55-4d70-b713-0348826df736,tenant-40,False,safe,1461a7e3-6a82-4c55-8dac-887101fd3998,False
2025-04-15T00:08:10.167542,api-key,staging,us-east,auth-primary-us-east-5,req-960fb322795d480d,POST,/auth/token,client-0d9f578b,web-app,69.132.178.21,200,231.08,login,True,dac9eb2a-d01d-4226-825e-109b3786a520,tenant-63,False,safe,b41c5590-8082-4ecd-8d89-fa5f4efa717e,False
2025-04-14T14:34:49.766985,oauth2,production,global,auth-failover-global-3,req-58761ad692114234,POST,/auth/token,client-1dc6bd88,mobile-android,162.70.234.82,200,953.72,login,True,deda068c-4176-4006-8954-00a5e0daab23,tenant-92,False,safe,f32ceddc-3baf-4f11-9208-02cf07234cc5,True
2025-03-25T01:56:11.679176,oauth2,staging,global,auth-backup-global-2,req-61c35dd0a4ff4ca3,POST,/auth/token/refresh,client-98a96f2f,internal-service,119.160.170.127,200,94.57,token_refresh,True,bcb648fd-39b7-4d53-8612-d09ad461bc9a,tenant-69,False,safe,108b9a91-1b70-4679-9607-56319254aeaa,False
